# step, gen_loss, dis_loss
3372,  6.758392E+01, -2.351286E+01
3373,  6.854575E+01, -2.350922E+01
3374,  7.986913E+01, -2.344134E+01
3375,  4.524719E+01, -2.350481E+01
3376,  5.277691E+01, -2.346283E+01
3377,  6.997560E+01, -2.343699E+01
3378,  3.482052E+01, -2.350674E+01
3379,  1.014615E+02, -2.338974E+01
3380,  5.858839E+01, -2.348153E+01
3381,  7.737822E+01, -2.351024E+01
3382,  7.618478E+01, -2.350225E+01
3383,  7.657851E+01, -2.351045E+01
3384,  7.778552E+01, -2.350018E+01
3385,  3.315524E+01, -2.341459E+01
3386,  3.702692E+01, -2.350907E+01
3387,  4.489939E+01, -2.350715E+01
3388,  5.070113E+01, -2.338456E+01
3389,  5.519191E+01, -2.348888E+01
3390,  1.970902E+01, -2.342560E+01
3391,  2.512349E+01, -2.351064E+01
3392,  2.931112E+01, -2.339683E+01
3393,  2.719853E+01, -2.349993E+01
3394,  2.918403E+01, -2.347458E+01
3395,  3.034914E+01, -2.348597E+01
3396,  4.626097E+01, -2.343486E+01
3397,  9.596101E+01, -2.336284E+01
3398,  6.475928E+01, -2.346685E+01
3399,  4.535443E+01, -2.347717E+01
3400,  3.837130E+01, -2.351199E+01
3401,  5.265248E+01, -2.339230E+01
3402,  5.085841E+01, -2.349948E+01
3403,  5.209394E+01, -2.351123E+01
3404,  4.576684E+01, -2.332587E+01
3405,  4.741011E+01, -2.349570E+01
3406,  4.957059E+01, -2.349752E+01
3407, -1.425353E+01, -2.334249E+01
3408,  2.773199E+01, -2.350110E+01
3409,  2.562085E+01, -2.350192E+01
3410,  1.865343E+01, -2.345441E+01
3411,  1.847103E+01, -2.351023E+01
3412,  4.771386E+01, -2.349774E+01
3413,  7.335065E+01, -2.344841E+01
3414,  1.712716E+00, -2.349514E+01
3415,  2.631681E+01, -2.348233E+01
3416,  2.468300E+01, -2.351186E+01
3417,  2.579442E+01, -2.330660E+01
3418,  2.310110E+01, -2.349104E+01
3419,  3.699498E+01, -2.350192E+01
3420,  3.833537E+01, -2.339019E+01
3421,  3.898089E+01, -2.350069E+01
3422,  3.485656E+01, -2.350053E+01
3423,  2.561581E+01, -2.326077E+01
3424,  6.411111E+01, -2.347160E+01
3425,  6.868758E+01, -2.350656E+01
3426,  6.085419E+01, -2.351093E+01
3427,  3.843909E+01, -2.341713E+01
3428,  4.283022E+00, -2.347273E+01
3429,  3.586640E+00, -2.350906E+01
3430,  3.151122E+01, -2.332794E+01
3431,  2.258775E+01, -2.350217E+01
3432,  4.313306E+01, -2.346109E+01
3433,  1.448091E+01, -2.348676E+01
3434,  1.881442E+01, -2.341881E+01
3435,  3.197286E+01, -2.351225E+01
3436,  3.736028E+01, -2.348207E+01
3437,  2.930426E+01, -2.349736E+01
3438,  3.137078E+01, -2.349961E+01
3439,  1.665265E+01, -2.331819E+01
3440,  1.876321E+01, -2.349350E+01
3441,  3.100790E+01, -2.349850E+01
3442,  1.996868E+01, -2.346741E+01
3443,  6.457717E+01, -2.338990E+01
3444,  2.942093E+01, -2.348254E+01
3445,  3.363791E+01, -2.351401E+01
3446,  3.377394E+01, -2.350839E+01
3447,  3.469832E+01, -2.350753E+01
3448,  1.199775E+01, -2.350978E+01
3449,  1.349967E+01, -2.350650E+01
3450,  1.529806E+01, -2.350508E+01
3451,  7.087510E+00, -2.350518E+01
3452, -6.486886E+00, -2.349038E+01
3453,  1.073222E+01, -2.350192E+01
3454,  1.107566E+01, -2.351303E+01
3455,  7.334955E-02, -2.345926E+01
3456,  3.643285E+01, -2.346542E+01
3457,  3.064270E+01, -2.345684E+01
3458,  2.825637E+01, -2.350335E+01
3459,  1.905495E+01, -2.341602E+01
3460,  2.026477E+01, -2.350961E+01
3461,  4.598455E+01, -2.349399E+01
3462,  6.279250E+01, -2.330755E+01
3463,  5.394035E+01, -2.351143E+01
3464,  5.703012E+01, -2.348832E+01
3465,  7.550142E+01, -2.347980E+01
3466,  5.906065E+01, -2.350671E+01
3467,  4.272850E+01, -2.349195E+01
3468,  5.557382E+01, -2.350696E+01
3469,  2.822682E+01, -2.350020E+01
3470,  3.100986E+01, -2.351134E+01
3471,  4.262440E+01, -2.327515E+01
3472,  8.004057E+01, -2.342936E+01
3473,  7.708886E+01, -2.348776E+01
3474,  5.571869E+01, -2.349082E+01
3475,  7.506861E+01, -2.335893E+01
3476,  8.610979E+01, -2.350493E+01
3477,  6.521893E+01, -2.351289E+01
3478,  5.686644E+01, -2.349464E+01
3479,  4.717492E+01, -2.346690E+01
3480,  5.755154E+00, -2.350311E+01
3481,  2.112379E+01, -2.350029E+01
3482,  2.811383E+01, -2.351248E+01
3483,  2.951504E+01, -2.336755E+01
3484,  6.141281E+01, -2.349318E+01
3485,  5.464240E+01, -2.351175E+01
3486,  5.191208E+01, -2.343043E+01
3487,  5.519833E+01, -2.349493E+01
3488,  4.767963E+01, -2.348178E+01
3489,  2.395131E+01, -2.336251E+01
3490,  5.556726E+01, -2.350249E+01
3491,  5.555820E+01, -2.350939E+01
3492,  4.304889E+01, -2.339529E+01
3493,  5.993248E+01, -2.349874E+01
3494,  5.825552E+01, -2.347895E+01
3495,  5.033480E+01, -2.348961E+01
3496,  5.924511E+01, -2.345865E+01
3497,  9.932196E+01, -2.342031E+01
3498, -8.078393E+01, -2.331882E+01
3499,  5.545948E+01, -2.349974E+01
3500,  5.996857E+01, -2.351170E+01
3501,  5.132187E+01, -2.342890E+01
3502,  6.093186E+01, -2.348769E+01
3503,  5.979317E+01, -2.351199E+01
3504,  4.322834E+01, -2.337575E+01
3505,  5.713572E+01, -2.349726E+01
3506,  1.830106E+00, -2.345683E+01
3507,  2.773395E+01, -2.350201E+01
3508,  2.483838E+01, -2.348761E+01
3509,  2.442881E+01, -2.350871E+01
3510,  2.351908E+01, -2.343698E+01
3511,  2.371635E+01, -2.350707E+01
3512,  2.538371E+01, -2.344221E+01
3513,  2.895813E+01, -2.350576E+01
3514,  1.800419E+01, -2.349614E+01
3515,  4.358703E+01, -2.347306E+01
3516,  2.216249E+01, -2.350479E+01
3517,  1.012892E+01, -2.344981E+01
3518,  4.297331E+01, -2.349209E+01
3519,  4.891520E+01, -2.351106E+01
3520,  5.083722E+01, -2.350304E+01
3521,  3.577968E+01, -2.351062E+01
3522,  3.678619E+01, -2.351278E+01
3523,  4.153531E+01, -2.349948E+01
3524,  2.319590E+01, -2.341384E+01
3525,  4.933629E+01, -2.350558E+01
3526,  6.472258E+01, -2.345617E+01
3527,  3.302634E+01, -2.348687E+01
3528,  1.683353E+01, -2.348575E+01
3529,  3.687683E+01, -2.350866E+01
3530,  4.270472E+01, -2.351147E+01
3531,  4.924384E+01, -2.339089E+01
3532,  3.494653E+01, -2.347880E+01
3533, -1.001656E+01, -2.347597E+01
3534,  1.107189E+01, -2.350059E+01
3535,  1.673431E+01, -2.350721E+01
3536,  1.497050E+01, -2.343474E+01
3537,  2.114261E+01, -2.349860E+01
3538,  2.015682E+01, -2.346982E+01
3539,  7.852246E+01, -2.326688E+01
3540,  2.554352E+01, -2.349599E+01
3541,  2.116348E+01, -2.351117E+01
3542,  1.956677E+01, -2.351004E+01
3543,  9.164951E+00, -2.350145E+01
3544,  2.050175E+01, -2.350636E+01
3545,  2.428710E+01, -2.351201E+01
3546,  2.863405E+01, -2.349009E+01
3547,  3.223694E+01, -2.348186E+01
3548,  3.046143E+01, -2.350084E+01
3549,  2.136633E+01, -2.349971E+01
3550,  1.191296E+01, -2.343353E+01
3551,  2.982644E+01, -2.350535E+01
3552,  3.650066E+01, -2.348301E+01
3553,  2.754292E+01, -2.351052E+01
3554,  1.986612E+01, -2.349751E+01
3555,  2.544889E+01, -2.348439E+01
3556,  5.462786E+00, -2.347388E+01
3557,  8.424335E+01, -2.321920E+01
3558,  8.946004E+01, -2.346761E+01
3559,  8.457156E+01, -2.350958E+01
3560,  8.853848E+01, -2.351028E+01
3561,  5.764281E+01, -2.337225E+01
3562,  4.650053E+01, -2.350980E+01
3563,  4.831675E+01, -2.350644E+01
3564,  7.274844E+01, -2.338353E+01
3565,  5.779090E+01, -2.350185E+01
3566,  4.877485E+01, -2.347435E+01
3567,  5.766319E+01, -2.351124E+01
3568,  6.122692E+01, -2.349415E+01
3569,  5.936901E+01, -2.349927E+01
3570,  5.466983E+01, -2.343529E+01
3571,  4.009832E+01, -2.328872E+01
3572,  5.586584E+01, -2.351085E+01
3573,  5.414255E+01, -2.351231E+01
3574,  5.001147E+01, -2.350846E+01
3575,  4.185409E+01, -2.338644E+01
3576,  4.886568E+01, -2.351085E+01
3577,  5.039902E+01, -2.350373E+01
3578,  2.842856E+01, -2.341241E+01
3579,  5.985273E+01, -2.347667E+01
3580,  3.750126E+01, -2.349586E+01
3581,  6.918226E+01, -2.345553E+01
3582,  3.976715E+01, -2.350446E+01
3583,  2.518488E+00, -2.332489E+01
3584,  7.858593E+01, -2.349530E+01
3585,  7.043859E+01, -2.350755E+01
3586,  4.513493E+01, -2.348008E+01
3587,  6.735340E+01, -2.350959E+01
3588,  3.490927E+01, -2.344636E+01
3589, -4.765263E+01, -2.347430E+01
3590,  5.849933E+01, -2.346197E+01
3591,  3.399073E+01, -2.350947E+01
3592,  3.105721E+01, -2.348295E+01
3593,  5.110512E+01, -2.350837E+01
3594,  4.088789E+01, -2.349714E+01
3595,  2.922334E+01, -2.345987E+01
3596,  2.623260E+01, -2.349317E+01
3597,  4.287742E+01, -2.348339E+01
3598,  3.231683E+01, -2.347256E+01
3599,  7.290334E+01, -2.327352E+01
3600, -1.439495E+01, -2.346378E+01
3601, -1.480906E+00, -2.350524E+01
3602,  1.387838E+01, -2.349783E+01
3603,  1.779683E+01, -2.350700E+01
3604,  1.745291E+01, -2.340533E+01
3605,  4.201209E+01, -2.350591E+01
3606,  4.734911E+01, -2.348896E+01
3607,  3.990209E+01, -2.349950E+01
3608,  3.735762E+01, -2.350901E+01
3609,  6.434630E+01, -2.344864E+01
3610,  3.586756E+01, -2.350863E+01
3611,  3.607822E+01, -2.347654E+01
3612,  4.081435E+01, -2.349753E+01
3613,  5.919068E+01, -2.350834E+01
3614,  3.071677E+01, -2.339161E+01
3615,  1.448192E+02, -2.318424E+01
3616, -3.997490E+01, -2.350617E+01
3617, -1.464371E+01, -2.343648E+01
3618, -2.530393E+01, -2.351233E+01
3619, -2.477289E+01, -2.347473E+01
3620, -7.666866E+00, -2.351005E+01
3621, -6.775440E+00, -2.350354E+01
3622,  3.541793E+01, -2.350433E+01
3623,  1.387062E+01, -2.350389E+01
3624,  2.303167E+01, -2.351137E+01
3625,  4.964297E+01, -2.342778E+01
3626,  2.074538E+01, -2.350698E+01
3627,  2.373381E+01, -2.350631E+01
3628,  2.903369E+01, -2.345072E+01
3629,  3.686860E+01, -2.351071E+01
3630,  4.225897E+01, -2.346158E+01
3631,  3.547245E+01, -2.350220E+01
3632,  4.515231E+01, -2.350810E+01
3633,  4.091324E+01, -2.339632E+01
3634,  2.530953E+01, -2.351185E+01
3635,  6.159534E+01, -2.338966E+01
3636,  1.098039E+02, -2.348507E+01
3637,  9.343519E+01, -2.350700E+01
3638,  5.585352E+01, -2.350453E+01
3639,  4.502470E+01, -2.346987E+01
3640,  5.883765E+01, -2.326781E+01
3641, -9.643780E+00, -2.344709E+01
3642, -4.169022E+01, -2.339729E+01
3643,  1.964716E+01, -2.349348E+01
3644, -9.417460E+00, -2.348834E+01
3645,  4.168204E+01, -2.347353E+01
3646,  4.557835E+01, -2.350789E+01
3647,  4.789466E+01, -2.350982E+01
3648,  5.860829E+01, -2.348193E+01
3649,  4.361378E+01, -2.349907E+01
3650,  5.510106E+01, -2.351064E+01
3651,  5.658936E+01, -2.347044E+01
3652,  6.100842E+01, -2.350245E+01
3653,  2.243400E+01, -2.349585E+01
3654,  6.566241E+01, -2.342156E+01
3655,  7.198908E+01, -2.334927E+01
3656,  9.656597E+00, -2.342321E+01
3657,  3.192937E+01, -2.350307E+01
3658,  3.062771E+01, -2.350508E+01
3659,  6.676491E+01, -2.337768E+01
3660,  3.833544E+01, -2.349954E+01
3661,  3.868953E+01, -2.348531E+01
3662,  6.162710E+01, -2.351094E+01
3663,  5.394424E+01, -2.333588E+01
3664,  7.998032E+01, -2.350281E+01
3665,  5.286752E+01, -2.347718E+01
3666,  7.757498E+01, -2.349993E+01
3667,  6.083303E+01, -2.340485E+01
3668, -9.951015E+00, -2.348959E+01
3669,  2.406832E+01, -2.348849E+01
3670,  3.927773E+01, -2.350755E+01
3671,  2.553212E+01, -2.340302E+01
3672,  5.743982E+01, -2.349435E+01
3673,  8.938531E+01, -2.336118E+01
3674,  8.962350E+01, -2.349995E+01
3675,  3.029523E+01, -2.336273E+01
3676,  4.733053E+01, -2.350062E+01
3677,  6.194341E+01, -2.351150E+01
3678,  7.424290E+01, -2.343031E+01
3679,  6.212417E+01, -2.350232E+01
3680,  5.774970E+01, -2.350249E+01
3681,  6.199463E+01, -2.343248E+01
3682,  5.481267E+01, -2.336289E+01
3683,  1.923976E+01, -2.345441E+01
3684,  4.901469E+01, -2.347426E+01
3685,  8.946811E+01, -2.346016E+01
3686,  7.316663E+01, -2.351820E+01
3687,  5.740186E+01, -2.346264E+01
3688,  6.614452E+01, -2.350745E+01
3689,  6.991885E+01, -2.344586E+01
3690,  6.427607E+01, -2.351440E+01
3691,  5.712677E+01, -2.348028E+01
3692,  6.292911E+01, -2.349639E+01
3693,  4.867551E+01, -2.350060E+01
3694,  7.901771E+01, -2.334369E+01
3695,  5.824640E+00, -2.345263E+01
3696,  5.801606E+01, -2.351804E+01
3697,  5.779093E+01, -2.347015E+01
3698,  5.733020E+01, -2.351462E+01
3699,  6.005345E+01, -2.348459E+01
3700,  7.982135E+01, -2.349103E+01
3701,  3.947293E+01, -2.350229E+01
3702,  1.379288E+01, -2.341905E+01
3703,  2.611207E+01, -2.348460E+01
3704,  4.581906E+01, -2.350866E+01
3705,  6.334718E+01, -2.345447E+01
3706,  6.750378E+01, -2.350051E+01
3707,  5.622666E+01, -2.349456E+01
3708,  2.872476E+01, -2.342149E+01
3709,  5.188116E+01, -2.349279E+01
3710,  4.477827E+01, -2.349276E+01
3711,  3.710228E+01, -2.344425E+01
3712,  4.465225E+01, -2.350689E+01
3713,  4.455006E+01, -2.348442E+01
3714,  4.396265E+01, -2.339628E+01
3715,  3.949966E+01, -2.351371E+01
3716,  5.458932E+01, -2.343690E+01
3717,  6.045378E+00, -2.348959E+01
3718,  6.130112E+00, -2.349306E+01
3719,  2.575749E+01, -2.349689E+01
3720,  2.645651E+01, -2.350432E+01
3721,  2.923086E+01, -2.347967E+01
3722,  3.399077E+01, -2.350122E+01
3723,  6.313111E+01, -2.345098E+01
3724,  9.555755E+01, -2.339034E+01
3725,  6.547107E+01, -2.334665E+01
3726,  6.990052E+01, -2.351017E+01
3727,  7.075015E+01, -2.351050E+01
3728,  7.155614E+01, -2.348953E+01
3729,  6.599769E+01, -2.345551E+01
3730,  5.202523E+01, -2.351802E+01
3731,  4.960703E+01, -2.350211E+01
3732,  3.247907E+01, -2.341591E+01
3733,  5.384959E+01, -2.349345E+01
3734,  3.524481E+01, -2.350940E+01
3735,  4.118830E+01, -2.336795E+01
3736,  2.969937E+01, -2.350077E+01
3737,  3.926877E+01, -2.349034E+01
3738,  2.764785E+00, -2.345111E+01
3739,  2.543352E+01, -2.351025E+01
3740,  2.757512E+01, -2.349428E+01
3741,  4.922823E+01, -2.343414E+01
3742,  3.327953E+01, -2.349033E+01
3743,  4.894274E+01, -2.333025E+01
3744,  4.534613E+01, -2.350785E+01
3745,  4.938086E+01, -2.339085E+01
3746,  6.511681E+01, -2.350243E+01
3747,  6.355151E+01, -2.349619E+01
3748,  4.339486E+01, -2.347454E+01
3749,  5.712137E+01, -2.350404E+01
3750,  1.004884E+02, -2.339561E+01
3751,  6.685642E+01, -2.346842E+01
3752,  5.409122E+01, -2.349247E+01
3753,  6.768292E+01, -2.350384E+01
3754,  5.620319E+01, -2.350430E+01
3755,  5.765824E+01, -2.350378E+01
3756,  7.521412E+01, -2.352741E+01
3757,  3.069246E+01, -2.347641E+01
3758,  3.748446E+01, -2.349211E+01
3759,  3.892846E+01, -2.351076E+01
3760,  6.579908E+01, -2.343324E+01
3761,  6.846239E+01, -2.350134E+01
3762,  6.243542E+01, -2.346716E+01
3763,  3.751225E+01, -2.350938E+01
3764,  4.607901E+01, -2.350305E+01
3765,  6.063517E+01, -2.345623E+01
3766,  5.420220E+01, -2.349842E+01
3767,  3.345883E+01, -2.349698E+01
3768,  8.344763E+01, -2.348699E+01
3769,  6.751624E+01, -2.348585E+01
3770,  5.228286E+01, -2.342235E+01
3771,  4.025821E+01, -2.349593E+01
3772,  1.206128E+02, -2.343311E+01
3773,  4.264220E+01, -2.350832E+01
3774,  6.159216E+01, -2.349879E+01
3775,  8.374114E+01, -2.344853E+01
3776,  4.409737E+01, -2.350339E+01
3777,  3.413870E+01, -2.350921E+01
3778,  6.466856E+01, -2.335999E+01
3779,  6.074703E+01, -2.350596E+01
3780,  5.415717E+01, -2.349930E+01
3781,  4.095507E+01, -2.342049E+01
3782,  6.863631E+01, -2.349019E+01
3783,  6.424183E+01, -2.347141E+01
3784,  6.484549E+01, -2.350960E+01
3785,  6.093073E+01, -2.350991E+01
3786,  4.254110E+01, -2.346214E+01
3787,  7.755695E+01, -2.338636E+01
3788,  4.630711E+01, -2.349554E+01
3789,  6.233772E+01, -2.347915E+01
3790,  5.872654E+01, -2.350332E+01
3791,  5.845015E+01, -2.350035E+01
3792,  6.018220E+01, -2.349341E+01
3793,  5.674143E+01, -2.349850E+01
3794,  6.480721E+01, -2.346409E+01
3795,  4.738913E+01, -2.348793E+01
3796,  8.454011E+01, -2.341861E+01
3797,  5.849734E+01, -2.347880E+01
3798,  5.241235E+01, -2.350995E+01
3799,  6.126480E+01, -2.348422E+01
3800,  2.422576E+01, -2.324873E+01
3801,  6.747903E+01, -2.347889E+01
3802,  6.646609E+01, -2.350861E+01
3803,  6.766763E+01, -2.351138E+01
3804,  5.717268E+01, -2.329738E+01
3805,  4.871659E+01, -2.350385E+01
3806,  6.825733E+01, -2.349033E+01
3807,  3.728767E+01, -2.344866E+01
3808,  5.358368E+01, -2.351147E+01
3809,  6.409750E+01, -2.348690E+01
3810,  7.134280E+01, -2.347916E+01
3811,  3.683199E+01, -2.349754E+01
3812,  7.509389E+01, -2.346077E+01
3813,  5.705923E+01, -2.350778E+01
3814,  4.191584E+01, -2.336873E+01
3815,  1.854438E+01, -2.349826E+01
3816,  1.309417E+01, -2.343237E+01
3817,  2.985436E+01, -2.347338E+01
3818,  2.985801E+01, -2.350573E+01
3819,  3.126840E+01, -2.351236E+01
3820,  2.754343E+01, -2.331391E+01
3821,  3.503784E+01, -2.350158E+01
3822,  4.426279E+01, -2.350867E+01
3823,  3.953416E+01, -2.347707E+01
3824,  4.169662E+01, -2.350838E+01
3825,  4.067847E+01, -2.351256E+01
3826,  5.347989E+01, -2.345833E+01
3827,  7.028369E+01, -2.349370E+01
3828,  2.002527E+01, -2.336705E+01
3829,  3.240969E+01, -2.352835E+01
3830,  3.099715E+00, -2.337957E+01
3831,  1.366593E+01, -2.350436E+01
3832,  1.161318E+01, -2.350723E+01
3833,  9.725880E+00, -2.335889E+01
3834,  1.613442E+01, -2.350563E+01
3835,  3.038001E+01, -2.349404E+01
3836,  4.825718E+01, -2.326554E+01
3837,  3.751029E+00, -2.350132E+01
3838,  1.703624E+01, -2.350421E+01
3839,  2.753335E+01, -2.346891E+01
3840,  2.603110E+01, -2.348975E+01
3841, -2.200954E+00, -2.349769E+01
3842,  4.233276E+01, -2.332821E+01
3843, -4.528525E-01, -2.349862E+01
3844,  1.103733E+01, -2.351311E+01
3845,  9.571227E+00, -2.350726E+01
3846,  4.036122E+00, -2.350916E+01
3847,  1.926198E+01, -2.349665E+01
3848,  8.039085E+00, -2.350460E+01
3849,  1.468744E+01, -2.345939E+01
3850, -5.981915E+01, -2.339857E+01
3851,  1.563251E+01, -2.349164E+01
3852,  2.992212E+01, -2.347205E+01
3853,  4.727182E+01, -2.343776E+01
3854,  4.090748E+01, -2.326584E+01
3855,  2.638094E+01, -2.350985E+01
3856,  3.104746E+01, -2.349508E+01
3857,  3.972097E+01, -2.349590E+01
3858,  4.565958E+01, -2.342211E+01
3859,  3.921288E+01, -2.349269E+01
3860,  3.700077E+01, -2.351699E+01
3861,  4.526477E+01, -2.343895E+01
3862,  2.068449E+01, -2.350697E+01
3863,  2.808891E+01, -2.348242E+01
3864, -2.272786E+01, -2.345108E+01
3865,  1.053248E+01, -2.349860E+01
3866, -8.100222E+00, -2.348331E+01
3867,  2.622222E+01, -2.347923E+01
3868,  2.312173E+01, -2.350513E+01
3869,  2.931571E+01, -2.344191E+01
3870,  5.197945E+01, -2.349527E+01
3871,  2.824897E+01, -2.336890E+01
3872,  1.288364E+01, -2.350776E+01
3873,  4.003118E+01, -2.350798E+01
3874,  4.721747E+01, -2.330623E+01
3875,  3.514645E+01, -2.340601E+01
3876,  1.837605E+01, -2.350353E+01
3877,  1.270375E+01, -2.348673E+01
3878,  1.296436E+01, -2.346035E+01
3879,  2.957280E+01, -2.350507E+01
3880,  3.433438E+01, -2.350498E+01
3881,  2.543298E+01, -2.345858E+01
3882,  3.148873E+01, -2.350485E+01
3883,  2.868817E+01, -2.341330E+01
3884,  3.085112E+01, -2.351071E+01
3885,  5.555616E+01, -2.340320E+01
3886,  2.094470E+01, -2.345768E+01
3887,  1.008587E+01, -2.350199E+01
3888, -2.598173E+01, -2.341862E+01
3889,  2.308641E+01, -2.350441E+01
3890,  3.169846E+01, -2.350107E+01
3891,  3.177354E+01, -2.346607E+01
3892,  3.421498E+01, -2.350384E+01
3893,  3.506201E+01, -2.346773E+01
3894,  4.632150E+01, -2.350819E+01
3895,  4.780636E+01, -2.349882E+01
3896,  5.221688E+01, -2.345477E+01
3897,  2.466456E+01, -2.347472E+01
3898, -3.208411E+01, -2.343296E+01
3899,  2.090332E+01, -2.351189E+01
3900,  1.728321E+01, -2.349911E+01
3901,  2.560963E+01, -2.338757E+01
3902,  3.314539E+01, -2.351087E+01
3903,  2.983984E+01, -2.350996E+01
3904,  3.466046E+01, -2.333414E+01
3905,  3.208426E+01, -2.347995E+01
3906,  2.283730E+01, -2.350597E+01
3907,  2.157875E+01, -2.349250E+01
3908, -4.668655E+01, -2.342686E+01
3909,  3.258220E+01, -2.342563E+01
3910,  4.222402E+01, -2.353908E+01
3911,  4.432476E+01, -2.344856E+01
3912,  2.145694E+01, -2.347399E+01
3913,  2.568123E+01, -2.353897E+01
3914,  1.348564E+01, -2.340481E+01
3915,  2.332838E+01, -2.350817E+01
3916,  2.078343E+01, -2.350871E+01
3917,  2.598404E+01, -2.337245E+01
3918,  2.212323E+01, -2.350207E+01
3919,  2.427338E+01, -2.348670E+01
3920,  2.489524E+01, -2.348827E+01
3921,  2.165834E+01, -2.350454E+01
3922,  3.224029E+01, -2.339929E+01
3923,  3.410153E+01, -2.350607E+01
3924,  3.881341E+01, -2.349090E+01
3925,  5.003197E+01, -2.340694E+01
3926,  2.944701E+01, -2.350823E+01
3927,  2.644206E+01, -2.346759E+01
3928,  2.105373E+01, -2.344281E+01
3929,  3.691083E+01, -2.350586E+01
3930,  2.750792E+01, -2.346917E+01
3931,  3.101234E+01, -2.351191E+01
3932,  2.938070E+01, -2.348688E+01
3933,  3.728065E+00, -2.349942E+01
3934,  1.996717E+01, -2.350638E+01
3935,  3.021028E+01, -2.348631E+01
3936,  4.501981E+01, -2.349772E+01
3937,  5.515158E+01, -2.350830E+01
3938,  5.910754E+01, -2.351465E+01
3939,  6.146594E+01, -2.334161E+01
3940,  4.451639E+01, -2.348783E+01
3941,  5.404223E+01, -2.348232E+01
3942,  1.161393E+01, -2.349778E+01
3943,  2.677253E+01, -2.350160E+01
3944,  3.356467E+01, -2.345475E+01
3945,  3.832745E+01, -2.351198E+01
3946,  6.780579E+01, -2.338819E+01
3947,  7.277579E+01, -2.350357E+01
3948,  5.433539E+01, -2.349070E+01
3949,  4.378590E+01, -2.350751E+01
3950,  5.401102E+01, -2.349990E+01
3951,  2.761592E+01, -2.347145E+01
3952,  4.021952E+01, -2.350461E+01
3953,  5.037719E+01, -2.338763E+01
3954,  4.216495E+01, -2.350057E+01
3955, -5.821015E+01, -2.342697E+01
3956,  1.523769E+01, -2.346407E+01
3957,  2.835376E+01, -2.350329E+01
3958,  4.291002E+01, -2.351328E+01
3959,  8.939221E+01, -2.346506E+01
3960,  7.674368E+01, -2.350385E+01
3961,  6.707256E+01, -2.350675E+01
3962,  3.698050E+01, -2.349527E+01
3963,  8.822315E+01, -2.345637E+01
3964,  6.386554E+01, -2.350302E+01
3965,  5.449096E+01, -2.350115E+01
3966,  4.821255E+01, -2.348249E+01
3967,  4.714664E+01, -2.350483E+01
3968,  4.627229E+01, -2.346574E+01
3969,  6.572896E+01, -2.349396E+01
3970,  5.468921E+01, -2.350714E+01
3971,  4.846250E+01, -2.351178E+01
3972,  5.438638E+01, -2.349871E+01
3973,  5.196095E+01, -2.347491E+01
3974,  2.835047E+01, -2.346700E+01
3975,  6.778390E+00, -2.350720E+01
3976,  3.705542E+01, -2.342410E+01
3977,  5.668109E+00, -2.345292E+01
3978,  5.652155E+01, -2.350113E+01
3979,  6.062809E+01, -2.350217E+01
3980,  4.944857E+01, -2.350589E+01
3981,  4.614880E+01, -2.339091E+01
3982,  3.724070E+01, -2.350598E+01
3983,  4.123288E+01, -2.347029E+01
3984,  3.765637E+01, -2.350998E+01
3985,  4.652756E+01, -2.347479E+01
3986,  2.233961E+01, -2.338221E+01
3987,  4.022342E+01, -2.348798E+01
3988,  5.107572E+01, -2.350830E+01
3989,  6.857740E+01, -2.340806E+01
3990,  3.862465E+01, -2.350209E+01
3991,  4.798737E+01, -2.351268E+01
3992,  6.171396E+01, -2.336316E+01
